For m = 72361 and d = 135
The program took 0.05070161819458008 seconds to complete. 
The number of indecomposable tuple(s) is: 268

The indecomposable tuples are:
(1, 270, 539, 808, 1077, 1346, 1615, 1884, 2153, 2422, 2691, 2960, 3229, 3498, 3767, 4036, 4305, 4574, 4843, 5112, 5381, 5650, 5919, 6188, 6457, 6726, 6995, 7264, 7533, 7802, 8071, 8340, 8609, 8878, 9147, 9416, 9685, 9954, 10223, 10492, 10761, 11030, 11299, 11568, 11837, 12106, 12375, 12644, 12913, 13182, 13451, 13720, 13989, 14258, 14527, 14796, 15065, 15334, 15603, 15872, 16141, 16410, 16679, 16948, 17217, 17486, 17755, 18024, 18293, 18562, 18831, 19100, 19369, 19638, 19907, 20176, 20445, 20714, 20983, 21252, 21521, 21790, 22059, 22328, 22597, 22866, 23135, 23404, 23673, 23942, 24211, 24480, 24749, 25018, 25287, 25556, 25825, 26094, 26363, 26632, 26901, 27170, 27439, 27708, 27977, 28246, 28515, 28784, 29053, 29322, 29591, 29860, 30129, 30398, 30667, 30936, 31205, 31474, 31743, 32012, 32281, 32550, 32819, 33088, 33357, 33626, 33895, 34164, 34433, 34702, 34971, 35240, 35509, 35778, 36047, 36316, 36585, 36854, 37123, 37392, 37661, 37930, 38199, 38468, 38737, 39006, 39275, 39544, 39813, 40082, 40351, 40620, 40889, 41158, 41427, 41696, 41965, 42234, 42503, 42772, 43041, 43310, 43579, 43848, 44117, 44386, 44655, 44924, 45193, 45462, 45731, 46000, 46269, 46538, 46807, 47076, 47345, 47614, 47883, 48152, 48421, 48690, 48959, 49228, 49497, 49766, 50035, 50304, 50573, 50842, 51111, 51380, 51649, 51918, 52187, 52456, 52725, 52994, 53263, 53532, 53801, 54070, 54339, 54608, 54877, 55146, 55415, 55684, 55953, 56222, 56491, 56760, 57029, 57298, 57567, 57836, 58105, 58374, 58643, 58912, 59181, 59450, 59719, 59988, 60257, 60526, 60795, 61064, 61333, 61602, 61871, 62140, 62409, 62678, 62947, 63216, 63485, 63754, 64023, 64292, 64561, 64830, 65099, 65368, 65637, 65906, 66175, 66444, 66713, 66982, 67251, 67520, 67789, 68058, 68327, 68596, 68865, 69134, 69403, 69672, 69941, 70210, 70479, 70748, 71017, 71286, 71555, 71824, 72092, 72093)
(2, 271, 540, 809, 1078, 1347, 1616, 1885, 2154, 2423, 2692, 2961, 3230, 3499, 3768, 4037, 4306, 4575, 4844, 5113, 5382, 5651, 5920, 6189, 6458, 6727, 6996, 7265, 7534, 7803, 8072, 8341, 8610, 8879, 9148, 9417, 9686, 9955, 10224, 10493, 10762, 11031, 11300, 11569, 11838, 12107, 12376, 12645, 12914, 13183, 13452, 13721, 13990, 14259, 14528, 14797, 15066, 15335, 15604, 15873, 16142, 16411, 16680, 16949, 17218, 17487, 17756, 18025, 18294, 18563, 18832, 19101, 19370, 19639, 19908, 20177, 20446, 20715, 20984, 21253, 21522, 21791, 22060, 22329, 22598, 22867, 23136, 23405, 23674, 23943, 24212, 24481, 24750, 25019, 25288, 25557, 25826, 26095, 26364, 26633, 26902, 27171, 27440, 27709, 27978, 28247, 28516, 28785, 29054, 29323, 29592, 29861, 30130, 30399, 30668, 30937, 31206, 31475, 31744, 32013, 32282, 32551, 32820, 33089, 33358, 33627, 33896, 34165, 34434, 34703, 34972, 35241, 35510, 35779, 36048, 36317, 36586, 36855, 37124, 37393, 37662, 37931, 38200, 38469, 38738, 39007, 39276, 39545, 39814, 40083, 40352, 40621, 40890, 41159, 41428, 41697, 41966, 42235, 42504, 42773, 43042, 43311, 43580, 43849, 44118, 44387, 44656, 44925, 45194, 45463, 45732, 46001, 46270, 46539, 46808, 47077, 47346, 47615, 47884, 48153, 48422, 48691, 48960, 49229, 49498, 49767, 50036, 50305, 50574, 50843, 51112, 51381, 51650, 51919, 52188, 52457, 52726, 52995, 53264, 53533, 53802, 54071, 54340, 54609, 54878, 55147, 55416, 55685, 55954, 56223, 56492, 56761, 57030, 57299, 57568, 57837, 58106, 58375, 58644, 58913, 59182, 59451, 59720, 59989, 60258, 60527, 60796, 61065, 61334, 61603, 61872, 62141, 62410, 62679, 62948, 63217, 63486, 63755, 64024, 64293, 64562, 64831, 65100, 65369, 65638, 65907, 66176, 66445, 66714, 66983, 67252, 67521, 67790, 68059, 68328, 68597, 68866, 69135, 69404, 69673, 69942, 70211, 70480, 70749, 71018, 71287, 71556, 71823, 71825, 72094)
(3, 272, 541, 810, 1079, 1348, 1617, 1886, 2155, 2424, 2693, 2962, 3231, 3500, 3769, 4038, 4307, 4576, 4845, 5114, 5383, 5652, 5921, 6190, 6459, 6728, 6997, 7266, 7535, 7804, 8073, 8342, 8611, 8880, 9149, 9418, 9687, 9956, 10225, 10494, 10763, 11032, 11301, 11570, 11839, 12108, 12377, 12646, 12915, 13184, 13453, 13722, 13991, 14260, 14529, 14798, 15067, 15336, 15605, 15874, 16143, 16412, 16681, 16950, 17219, 17488, 17757, 18026, 18295, 18564, 18833, 19102, 19371, 19640, 19909, 20178, 20447, 20716, 20985, 21254, 21523, 21792, 22061, 22330, 22599, 22868, 23137, 23406, 23675, 23944, 24213, 24482, 24751, 25020, 25289, 25558, 25827, 26096, 26365, 26634, 26903, 27172, 27441, 27710, 27979, 28248, 28517, 28786, 29055, 29324, 29593, 29862, 30131, 30400, 30669, 30938, 31207, 31476, 31745, 32014, 32283, 32552, 32821, 33090, 33359, 33628, 33897, 34166, 34435, 34704, 34973, 35242, 35511, 35780, 36049, 36318, 36587, 36856, 37125, 37394, 37663, 37932, 38201, 38470, 38739, 39008, 39277, 39546, 39815, 40084, 40353, 40622, 40891, 41160, 41429, 41698, 41967, 42236, 42505, 42774, 43043, 43312, 43581, 43850, 44119, 44388, 44657, 44926, 45195, 45464, 45733, 46002, 46271, 46540, 46809, 47078, 47347, 47616, 47885, 48154, 48423, 48692, 48961, 49230, 49499, 49768, 50037, 50306, 50575, 50844, 51113, 51382, 51651, 51920, 52189, 52458, 52727, 52996, 53265, 53534, 53803, 54072, 54341, 54610, 54879, 55148, 55417, 55686, 55955, 56224, 56493, 56762, 57031, 57300, 57569, 57838, 58107, 58376, 58645, 58914, 59183, 59452, 59721, 59990, 60259, 60528, 60797, 61066, 61335, 61604, 61873, 62142, 62411, 62680, 62949, 63218, 63487, 63756, 64025, 64294, 64563, 64832, 65101, 65370, 65639, 65908, 66177, 66446, 66715, 66984, 67253, 67522, 67791, 68060, 68329, 68598, 68867, 69136, 69405, 69674, 69943, 70212, 70481, 70750, 71019, 71288, 71554, 71557, 71826, 72095)
(4, 273, 542, 811, 1080, 1349, 1618, 1887, 2156, 2425, 2694, 2963, 3232, 3501, 3770, 4039, 4308, 4577, 4846, 5115, 5384, 5653, 5922, 6191, 6460, 6729, 6998, 7267, 7536, 7805, 8074, 8343, 8612, 8881, 9150, 9419, 9688, 9957, 10226, 10495, 10764, 11033, 11302, 11571, 11840, 12109, 12378, 12647, 12916, 13185, 13454, 13723, 13992, 14261, 14530, 14799, 15068, 15337, 15606, 15875, 16144, 16413, 16682, 16951, 17220, 17489, 17758, 18027, 18296, 18565, 18834, 19103, 19372, 19641, 19910, 20179, 20448, 20717, 20986, 21255, 21524, 21793, 22062, 22331, 22600, 22869, 23138, 23407, 23676, 23945, 24214, 24483, 24752, 25021, 25290, 25559, 25828, 26097, 26366, 26635, 26904, 27173, 27442, 27711, 27980, 28249, 28518, 28787, 29056, 29325, 29594, 29863, 30132, 30401, 30670, 30939, 31208, 31477, 31746, 32015, 32284, 32553, 32822, 33091, 33360, 33629, 33898, 34167, 34436, 34705, 34974, 35243, 35512, 35781, 36050, 36319, 36588, 36857, 37126, 37395, 37664, 37933, 38202, 38471, 38740, 39009, 39278, 39547, 39816, 40085, 40354, 40623, 40892, 41161, 41430, 41699, 41968, 42237, 42506, 42775, 43044, 43313, 43582, 43851, 44120, 44389, 44658, 44927, 45196, 45465, 45734, 46003, 46272, 46541, 46810, 47079, 47348, 47617, 47886, 48155, 48424, 48693, 48962, 49231, 49500, 49769, 50038, 50307, 50576, 50845, 51114, 51383, 51652, 51921, 52190, 52459, 52728, 52997, 53266, 53535, 53804, 54073, 54342, 54611, 54880, 55149, 55418, 55687, 55956, 56225, 56494, 56763, 57032, 57301, 57570, 57839, 58108, 58377, 58646, 58915, 59184, 59453, 59722, 59991, 60260, 60529, 60798, 61067, 61336, 61605, 61874, 62143, 62412, 62681, 62950, 63219, 63488, 63757, 64026, 64295, 64564, 64833, 65102, 65371, 65640, 65909, 66178, 66447, 66716, 66985, 67254, 67523, 67792, 68061, 68330, 68599, 68868, 69137, 69406, 69675, 69944, 70213, 70482, 70751, 71020, 71285, 71289, 71558, 71827, 72096)
(5, 274, 543, 812, 1081, 1350, 1619, 1888, 2157, 2426, 2695, 2964, 3233, 3502, 3771, 4040, 4309, 4578, 4847, 5116, 5385, 5654, 5923, 6192, 6461, 6730, 6999, 7268, 7537, 7806, 8075, 8344, 8613, 8882, 9151, 9420, 9689, 9958, 10227, 10496, 10765, 11034, 11303, 11572, 11841, 12110, 12379, 12648, 12917, 13186, 13455, 13724, 13993, 14262, 14531, 14800, 15069, 15338, 15607, 15876, 16145, 16414, 16683, 16952, 17221, 17490, 17759, 18028, 18297, 18566, 18835, 19104, 19373, 19642, 19911, 20180, 20449, 20718, 20987, 21256, 21525, 21794, 22063, 22332, 22601, 22870, 23139, 23408, 23677, 23946, 24215, 24484, 24753, 25022, 25291, 25560, 25829, 26098, 26367, 26636, 26905, 27174, 27443, 27712, 27981, 28250, 28519, 28788, 29057, 29326, 29595, 29864, 30133, 30402, 30671, 30940, 31209, 31478, 31747, 32016, 32285, 32554, 32823, 33092, 33361, 33630, 33899, 34168, 34437, 34706, 34975, 35244, 35513, 35782, 36051, 36320, 36589, 36858, 37127, 37396, 37665, 37934, 38203, 38472, 38741, 39010, 39279, 39548, 39817, 40086, 40355, 40624, 40893, 41162, 41431, 41700, 41969, 42238, 42507, 42776, 43045, 43314, 43583, 43852, 44121, 44390, 44659, 44928, 45197, 45466, 45735, 46004, 46273, 46542, 46811, 47080, 47349, 47618, 47887, 48156, 48425, 48694, 48963, 49232, 49501, 49770, 50039, 50308, 50577, 50846, 51115, 51384, 51653, 51922, 52191, 52460, 52729, 52998, 53267, 53536, 53805, 54074, 54343, 54612, 54881, 55150, 55419, 55688, 55957, 56226, 56495, 56764, 57033, 57302, 57571, 57840, 58109, 58378, 58647, 58916, 59185, 59454, 59723, 59992, 60261, 60530, 60799, 61068, 61337, 61606, 61875, 62144, 62413, 62682, 62951, 63220, 63489, 63758, 64027, 64296, 64565, 64834, 65103, 65372, 65641, 65910, 66179, 66448, 66717, 66986, 67255, 67524, 67793, 68062, 68331, 68600, 68869, 69138, 69407, 69676, 69945, 70214, 70483, 70752, 71016, 71021, 71290, 71559, 71828, 72097)
(6, 275, 544, 813, 1082, 1351, 1620, 1889, 2158, 2427, 2696, 2965, 3234, 3503, 3772, 4041, 4310, 4579, 4848, 5117, 5386, 5655, 5924, 6193, 6462, 6731, 7000, 7269, 7538, 7807, 8076, 8345, 8614, 8883, 9152, 9421, 9690, 9959, 10228, 10497, 10766, 11035, 11304, 11573, 11842, 12111, 12380, 12649, 12918, 13187, 13456, 13725, 13994, 14263, 14532, 14801, 15070, 15339, 15608, 15877, 16146, 16415, 16684, 16953, 17222, 17491, 17760, 18029, 18298, 18567, 18836, 19105, 19374, 19643, 19912, 20181, 20450, 20719, 20988, 21257, 21526, 21795, 22064, 22333, 22602, 22871, 23140, 23409, 23678, 23947, 24216, 24485, 24754, 25023, 25292, 25561, 25830, 26099, 26368, 26637, 26906, 27175, 27444, 27713, 27982, 28251, 28520, 28789, 29058, 29327, 29596, 29865, 30134, 30403, 30672, 30941, 31210, 31479, 31748, 32017, 32286, 32555, 32824, 33093, 33362, 33631, 33900, 34169, 34438, 34707, 34976, 35245, 35514, 35783, 36052, 36321, 36590, 36859, 37128, 37397, 37666, 37935, 38204, 38473, 38742, 39011, 39280, 39549, 39818, 40087, 40356, 40625, 40894, 41163, 41432, 41701, 41970, 42239, 42508, 42777, 43046, 43315, 43584, 43853, 44122, 44391, 44660, 44929, 45198, 45467, 45736, 46005, 46274, 46543, 46812, 47081, 47350, 47619, 47888, 48157, 48426, 48695, 48964, 49233, 49502, 49771, 50040, 50309, 50578, 50847, 51116, 51385, 51654, 51923, 52192, 52461, 52730, 52999, 53268, 53537, 53806, 54075, 54344, 54613, 54882, 55151, 55420, 55689, 55958, 56227, 56496, 56765, 57034, 57303, 57572, 57841, 58110, 58379, 58648, 58917, 59186, 59455, 59724, 59993, 60262, 60531, 60800, 61069, 61338, 61607, 61876, 62145, 62414, 62683, 62952, 63221, 63490, 63759, 64028, 64297, 64566, 64835, 65104, 65373, 65642, 65911, 66180, 66449, 66718, 66987, 67256, 67525, 67794, 68063, 68332, 68601, 68870, 69139, 69408, 69677, 69946, 70215, 70484, 70747, 70753, 71022, 71291, 71560, 71829, 72098)
(7, 276, 545, 814, 1083, 1352, 1621, 1890, 2159, 2428, 2697, 2966, 3235, 3504, 3773, 4042, 4311, 4580, 4849, 5118, 5387, 5656, 5925, 6194, 6463, 6732, 7001, 7270, 7539, 7808, 8077, 8346, 8615, 8884, 9153, 9422, 9691, 9960, 10229, 10498, 10767, 11036, 11305, 11574, 11843, 12112, 12381, 12650, 12919, 13188, 13457, 13726, 13995, 14264, 14533, 14802, 15071, 15340, 15609, 15878, 16147, 16416, 16685, 16954, 17223, 17492, 17761, 18030, 18299, 18568, 18837, 19106, 19375, 19644, 19913, 20182, 20451, 20720, 20989, 21258, 21527, 21796, 22065, 22334, 22603, 22872, 23141, 23410, 23679, 23948, 24217, 24486, 24755, 25024, 25293, 25562, 25831, 26100, 26369, 26638, 26907, 27176, 27445, 27714, 27983, 28252, 28521, 28790, 29059, 29328, 29597, 29866, 30135, 30404, 30673, 30942, 31211, 31480, 31749, 32018, 32287, 32556, 32825, 33094, 33363, 33632, 33901, 34170, 34439, 34708, 34977, 35246, 35515, 35784, 36053, 36322, 36591, 36860, 37129, 37398, 37667, 37936, 38205, 38474, 38743, 39012, 39281, 39550, 39819, 40088, 40357, 40626, 40895, 41164, 41433, 41702, 41971, 42240, 42509, 42778, 43047, 43316, 43585, 43854, 44123, 44392, 44661, 44930, 45199, 45468, 45737, 46006, 46275, 46544, 46813, 47082, 47351, 47620, 47889, 48158, 48427, 48696, 48965, 49234, 49503, 49772, 50041, 50310, 50579, 50848, 51117, 51386, 51655, 51924, 52193, 52462, 52731, 53000, 53269, 53538, 53807, 54076, 54345, 54614, 54883, 55152, 55421, 55690, 55959, 56228, 56497, 56766, 57035, 57304, 57573, 57842, 58111, 58380, 58649, 58918, 59187, 59456, 59725, 59994, 60263, 60532, 60801, 61070, 61339, 61608, 61877, 62146, 62415, 62684, 62953, 63222, 63491, 63760, 64029, 64298, 64567, 64836, 65105, 65374, 65643, 65912, 66181, 66450, 66719, 66988, 67257, 67526, 67795, 68064, 68333, 68602, 68871, 69140, 69409, 69678, 69947, 70216, 70478, 70485, 70754, 71023, 71292, 71561, 71830, 72099)
(8, 277, 546, 815, 1084, 1353, 1622, 1891, 2160, 2429, 2698, 2967, 3236, 3505, 3774, 4043, 4312, 4581, 4850, 5119, 5388, 5657, 5926, 6195, 6464, 6733, 7002, 7271, 7540, 7809, 8078, 8347, 8616, 8885, 9154, 9423, 9692, 9961, 10230, 10499, 10768, 11037, 11306, 11575, 11844, 12113, 12382, 12651, 12920, 13189, 13458, 13727, 13996, 14265, 14534, 14803, 15072, 15341, 15610, 15879, 16148, 16417, 16686, 16955, 17224, 17493, 17762, 18031, 18300, 18569, 18838, 19107, 19376, 19645, 19914, 20183, 20452, 20721, 20990, 21259, 21528, 21797, 22066, 22335, 22604, 22873, 23142, 23411, 23680, 23949, 24218, 24487, 24756, 25025, 25294, 25563, 25832, 26101, 26370, 26639, 26908, 27177, 27446, 27715, 27984, 28253, 28522, 28791, 29060, 29329, 29598, 29867, 30136, 30405, 30674, 30943, 31212, 31481, 31750, 32019, 32288, 32557, 32826, 33095, 33364, 33633, 33902, 34171, 34440, 34709, 34978, 35247, 35516, 35785, 36054, 36323, 36592, 36861, 37130, 37399, 37668, 37937, 38206, 38475, 38744, 39013, 39282, 39551, 39820, 40089, 40358, 40627, 40896, 41165, 41434, 41703, 41972, 42241, 42510, 42779, 43048, 43317, 43586, 43855, 44124, 44393, 44662, 44931, 45200, 45469, 45738, 46007, 46276, 46545, 46814, 47083, 47352, 47621, 47890, 48159, 48428, 48697, 48966, 49235, 49504, 49773, 50042, 50311, 50580, 50849, 51118, 51387, 51656, 51925, 52194, 52463, 52732, 53001, 53270, 53539, 53808, 54077, 54346, 54615, 54884, 55153, 55422, 55691, 55960, 56229, 56498, 56767, 57036, 57305, 57574, 57843, 58112, 58381, 58650, 58919, 59188, 59457, 59726, 59995, 60264, 60533, 60802, 61071, 61340, 61609, 61878, 62147, 62416, 62685, 62954, 63223, 63492, 63761, 64030, 64299, 64568, 64837, 65106, 65375, 65644, 65913, 66182, 66451, 66720, 66989, 67258, 67527, 67796, 68065, 68334, 68603, 68872, 69141, 69410, 69679, 69948, 70209, 70217, 70486, 70755, 71024, 71293, 71562, 71831, 72100)
(9, 278, 547, 816, 1085, 1354, 1623, 1892, 2161, 2430, 2699, 2968, 3237, 3506, 3775, 4044, 4313, 4582, 4851, 5120, 5389, 5658, 5927, 6196, 6465, 6734, 7003, 7272, 7541, 7810, 8079, 8348, 8617, 8886, 9155, 9424, 9693, 9962, 10231, 10500, 10769, 11038, 11307, 11576, 11845, 12114, 12383, 12652, 12921, 13190, 13459, 13728, 13997, 14266, 14535, 14804, 15073, 15342, 15611, 15880, 16149, 16418, 16687, 16956, 17225, 17494, 17763, 18032, 18301, 18570, 18839, 19108, 19377, 19646, 19915, 20184, 20453, 20722, 20991, 21260, 21529, 21798, 22067, 22336, 22605, 22874, 23143, 23412, 23681, 23950, 24219, 24488, 24757, 25026, 25295, 25564, 25833, 26102, 26371, 26640, 26909, 27178, 27447, 27716, 27985, 28254, 28523, 28792, 29061, 29330, 29599, 29868, 30137, 30406, 30675, 30944, 31213, 31482, 31751, 32020, 32289, 32558, 32827, 33096, 33365, 33634, 33903, 34172, 34441, 34710, 34979, 35248, 35517, 35786, 36055, 36324, 36593, 36862, 37131, 37400, 37669, 37938, 38207, 38476, 38745, 39014, 39283, 39552, 39821, 40090, 40359, 40628, 40897, 41166, 41435, 41704, 41973, 42242, 42511, 42780, 43049, 43318, 43587, 43856, 44125, 44394, 44663, 44932, 45201, 45470, 45739, 46008, 46277, 46546, 46815, 47084, 47353, 47622, 47891, 48160, 48429, 48698, 48967, 49236, 49505, 49774, 50043, 50312, 50581, 50850, 51119, 51388, 51657, 51926, 52195, 52464, 52733, 53002, 53271, 53540, 53809, 54078, 54347, 54616, 54885, 55154, 55423, 55692, 55961, 56230, 56499, 56768, 57037, 57306, 57575, 57844, 58113, 58382, 58651, 58920, 59189, 59458, 59727, 59996, 60265, 60534, 60803, 61072, 61341, 61610, 61879, 62148, 62417, 62686, 62955, 63224, 63493, 63762, 64031, 64300, 64569, 64838, 65107, 65376, 65645, 65914, 66183, 66452, 66721, 66990, 67259, 67528, 67797, 68066, 68335, 68604, 68873, 69142, 69411, 69680, 69940, 69949, 70218, 70487, 70756, 71025, 71294, 71563, 71832, 72101)
(10, 279, 548, 817, 1086, 1355, 1624, 1893, 2162, 2431, 2700, 2969, 3238, 3507, 3776, 4045, 4314, 4583, 4852, 5121, 5390, 5659, 5928, 6197, 6466, 6735, 7004, 7273, 7542, 7811, 8080, 8349, 8618, 8887, 9156, 9425, 9694, 9963, 10232, 10501, 10770, 11039, 11308, 11577, 11846, 12115, 12384, 12653, 12922, 13191, 13460, 13729, 13998, 14267, 14536, 14805, 15074, 15343, 15612, 15881, 16150, 16419, 16688, 16957, 17226, 17495, 17764, 18033, 18302, 18571, 18840, 19109, 19378, 19647, 19916, 20185, 20454, 20723, 20992, 21261, 21530, 21799, 22068, 22337, 22606, 22875, 23144, 23413, 23682, 23951, 24220, 24489, 24758, 25027, 25296, 25565, 25834, 26103, 26372, 26641, 26910, 27179, 27448, 27717, 27986, 28255, 28524, 28793, 29062, 29331, 29600, 29869, 30138, 30407, 30676, 30945, 31214, 31483, 31752, 32021, 32290, 32559, 32828, 33097, 33366, 33635, 33904, 34173, 34442, 34711, 34980, 35249, 35518, 35787, 36056, 36325, 36594, 36863, 37132, 37401, 37670, 37939, 38208, 38477, 38746, 39015, 39284, 39553, 39822, 40091, 40360, 40629, 40898, 41167, 41436, 41705, 41974, 42243, 42512, 42781, 43050, 43319, 43588, 43857, 44126, 44395, 44664, 44933, 45202, 45471, 45740, 46009, 46278, 46547, 46816, 47085, 47354, 47623, 47892, 48161, 48430, 48699, 48968, 49237, 49506, 49775, 50044, 50313, 50582, 50851, 51120, 51389, 51658, 51927, 52196, 52465, 52734, 53003, 53272, 53541, 53810, 54079, 54348, 54617, 54886, 55155, 55424, 55693, 55962, 56231, 56500, 56769, 57038, 57307, 57576, 57845, 58114, 58383, 58652, 58921, 59190, 59459, 59728, 59997, 60266, 60535, 60804, 61073, 61342, 61611, 61880, 62149, 62418, 62687, 62956, 63225, 63494, 63763, 64032, 64301, 64570, 64839, 65108, 65377, 65646, 65915, 66184, 66453, 66722, 66991, 67260, 67529, 67798, 68067, 68336, 68605, 68874, 69143, 69412, 69671, 69681, 69950, 70219, 70488, 70757, 71026, 71295, 71564, 71833, 72102)
