For m = 109561 and d = 166
The program took 0.07517647743225098 seconds to complete. 
The number of indecomposable tuple(s) is: 330

The indecomposable tuples are:
(1, 332, 663, 994, 1325, 1656, 1987, 2318, 2649, 2980, 3311, 3642, 3973, 4304, 4635, 4966, 5297, 5628, 5959, 6290, 6621, 6952, 7283, 7614, 7945, 8276, 8607, 8938, 9269, 9600, 9931, 10262, 10593, 10924, 11255, 11586, 11917, 12248, 12579, 12910, 13241, 13572, 13903, 14234, 14565, 14896, 15227, 15558, 15889, 16220, 16551, 16882, 17213, 17544, 17875, 18206, 18537, 18868, 19199, 19530, 19861, 20192, 20523, 20854, 21185, 21516, 21847, 22178, 22509, 22840, 23171, 23502, 23833, 24164, 24495, 24826, 25157, 25488, 25819, 26150, 26481, 26812, 27143, 27474, 27805, 28136, 28467, 28798, 29129, 29460, 29791, 30122, 30453, 30784, 31115, 31446, 31777, 32108, 32439, 32770, 33101, 33432, 33763, 34094, 34425, 34756, 35087, 35418, 35749, 36080, 36411, 36742, 37073, 37404, 37735, 38066, 38397, 38728, 39059, 39390, 39721, 40052, 40383, 40714, 41045, 41376, 41707, 42038, 42369, 42700, 43031, 43362, 43693, 44024, 44355, 44686, 45017, 45348, 45679, 46010, 46341, 46672, 47003, 47334, 47665, 47996, 48327, 48658, 48989, 49320, 49651, 49982, 50313, 50644, 50975, 51306, 51637, 51968, 52299, 52630, 52961, 53292, 53623, 53954, 54285, 54616, 54947, 55278, 55609, 55940, 56271, 56602, 56933, 57264, 57595, 57926, 58257, 58588, 58919, 59250, 59581, 59912, 60243, 60574, 60905, 61236, 61567, 61898, 62229, 62560, 62891, 63222, 63553, 63884, 64215, 64546, 64877, 65208, 65539, 65870, 66201, 66532, 66863, 67194, 67525, 67856, 68187, 68518, 68849, 69180, 69511, 69842, 70173, 70504, 70835, 71166, 71497, 71828, 72159, 72490, 72821, 73152, 73483, 73814, 74145, 74476, 74807, 75138, 75469, 75800, 76131, 76462, 76793, 77124, 77455, 77786, 78117, 78448, 78779, 79110, 79441, 79772, 80103, 80434, 80765, 81096, 81427, 81758, 82089, 82420, 82751, 83082, 83413, 83744, 84075, 84406, 84737, 85068, 85399, 85730, 86061, 86392, 86723, 87054, 87385, 87716, 88047, 88378, 88709, 89040, 89371, 89702, 90033, 90364, 90695, 91026, 91357, 91688, 92019, 92350, 92681, 93012, 93343, 93674, 94005, 94336, 94667, 94998, 95329, 95660, 95991, 96322, 96653, 96984, 97315, 97646, 97977, 98308, 98639, 98970, 99301, 99632, 99963, 100294, 100625, 100956, 101287, 101618, 101949, 102280, 102611, 102942, 103273, 103604, 103935, 104266, 104597, 104928, 105259, 105590, 105921, 106252, 106583, 106914, 107245, 107576, 107907, 108238, 108569, 108900, 109230, 109231)
(2, 333, 664, 995, 1326, 1657, 1988, 2319, 2650, 2981, 3312, 3643, 3974, 4305, 4636, 4967, 5298, 5629, 5960, 6291, 6622, 6953, 7284, 7615, 7946, 8277, 8608, 8939, 9270, 9601, 9932, 10263, 10594, 10925, 11256, 11587, 11918, 12249, 12580, 12911, 13242, 13573, 13904, 14235, 14566, 14897, 15228, 15559, 15890, 16221, 16552, 16883, 17214, 17545, 17876, 18207, 18538, 18869, 19200, 19531, 19862, 20193, 20524, 20855, 21186, 21517, 21848, 22179, 22510, 22841, 23172, 23503, 23834, 24165, 24496, 24827, 25158, 25489, 25820, 26151, 26482, 26813, 27144, 27475, 27806, 28137, 28468, 28799, 29130, 29461, 29792, 30123, 30454, 30785, 31116, 31447, 31778, 32109, 32440, 32771, 33102, 33433, 33764, 34095, 34426, 34757, 35088, 35419, 35750, 36081, 36412, 36743, 37074, 37405, 37736, 38067, 38398, 38729, 39060, 39391, 39722, 40053, 40384, 40715, 41046, 41377, 41708, 42039, 42370, 42701, 43032, 43363, 43694, 44025, 44356, 44687, 45018, 45349, 45680, 46011, 46342, 46673, 47004, 47335, 47666, 47997, 48328, 48659, 48990, 49321, 49652, 49983, 50314, 50645, 50976, 51307, 51638, 51969, 52300, 52631, 52962, 53293, 53624, 53955, 54286, 54617, 54948, 55279, 55610, 55941, 56272, 56603, 56934, 57265, 57596, 57927, 58258, 58589, 58920, 59251, 59582, 59913, 60244, 60575, 60906, 61237, 61568, 61899, 62230, 62561, 62892, 63223, 63554, 63885, 64216, 64547, 64878, 65209, 65540, 65871, 66202, 66533, 66864, 67195, 67526, 67857, 68188, 68519, 68850, 69181, 69512, 69843, 70174, 70505, 70836, 71167, 71498, 71829, 72160, 72491, 72822, 73153, 73484, 73815, 74146, 74477, 74808, 75139, 75470, 75801, 76132, 76463, 76794, 77125, 77456, 77787, 78118, 78449, 78780, 79111, 79442, 79773, 80104, 80435, 80766, 81097, 81428, 81759, 82090, 82421, 82752, 83083, 83414, 83745, 84076, 84407, 84738, 85069, 85400, 85731, 86062, 86393, 86724, 87055, 87386, 87717, 88048, 88379, 88710, 89041, 89372, 89703, 90034, 90365, 90696, 91027, 91358, 91689, 92020, 92351, 92682, 93013, 93344, 93675, 94006, 94337, 94668, 94999, 95330, 95661, 95992, 96323, 96654, 96985, 97316, 97647, 97978, 98309, 98640, 98971, 99302, 99633, 99964, 100295, 100626, 100957, 101288, 101619, 101950, 102281, 102612, 102943, 103274, 103605, 103936, 104267, 104598, 104929, 105260, 105591, 105922, 106253, 106584, 106915, 107246, 107577, 107908, 108239, 108570, 108899, 108901, 109232)
(3, 334, 665, 996, 1327, 1658, 1989, 2320, 2651, 2982, 3313, 3644, 3975, 4306, 4637, 4968, 5299, 5630, 5961, 6292, 6623, 6954, 7285, 7616, 7947, 8278, 8609, 8940, 9271, 9602, 9933, 10264, 10595, 10926, 11257, 11588, 11919, 12250, 12581, 12912, 13243, 13574, 13905, 14236, 14567, 14898, 15229, 15560, 15891, 16222, 16553, 16884, 17215, 17546, 17877, 18208, 18539, 18870, 19201, 19532, 19863, 20194, 20525, 20856, 21187, 21518, 21849, 22180, 22511, 22842, 23173, 23504, 23835, 24166, 24497, 24828, 25159, 25490, 25821, 26152, 26483, 26814, 27145, 27476, 27807, 28138, 28469, 28800, 29131, 29462, 29793, 30124, 30455, 30786, 31117, 31448, 31779, 32110, 32441, 32772, 33103, 33434, 33765, 34096, 34427, 34758, 35089, 35420, 35751, 36082, 36413, 36744, 37075, 37406, 37737, 38068, 38399, 38730, 39061, 39392, 39723, 40054, 40385, 40716, 41047, 41378, 41709, 42040, 42371, 42702, 43033, 43364, 43695, 44026, 44357, 44688, 45019, 45350, 45681, 46012, 46343, 46674, 47005, 47336, 47667, 47998, 48329, 48660, 48991, 49322, 49653, 49984, 50315, 50646, 50977, 51308, 51639, 51970, 52301, 52632, 52963, 53294, 53625, 53956, 54287, 54618, 54949, 55280, 55611, 55942, 56273, 56604, 56935, 57266, 57597, 57928, 58259, 58590, 58921, 59252, 59583, 59914, 60245, 60576, 60907, 61238, 61569, 61900, 62231, 62562, 62893, 63224, 63555, 63886, 64217, 64548, 64879, 65210, 65541, 65872, 66203, 66534, 66865, 67196, 67527, 67858, 68189, 68520, 68851, 69182, 69513, 69844, 70175, 70506, 70837, 71168, 71499, 71830, 72161, 72492, 72823, 73154, 73485, 73816, 74147, 74478, 74809, 75140, 75471, 75802, 76133, 76464, 76795, 77126, 77457, 77788, 78119, 78450, 78781, 79112, 79443, 79774, 80105, 80436, 80767, 81098, 81429, 81760, 82091, 82422, 82753, 83084, 83415, 83746, 84077, 84408, 84739, 85070, 85401, 85732, 86063, 86394, 86725, 87056, 87387, 87718, 88049, 88380, 88711, 89042, 89373, 89704, 90035, 90366, 90697, 91028, 91359, 91690, 92021, 92352, 92683, 93014, 93345, 93676, 94007, 94338, 94669, 95000, 95331, 95662, 95993, 96324, 96655, 96986, 97317, 97648, 97979, 98310, 98641, 98972, 99303, 99634, 99965, 100296, 100627, 100958, 101289, 101620, 101951, 102282, 102613, 102944, 103275, 103606, 103937, 104268, 104599, 104930, 105261, 105592, 105923, 106254, 106585, 106916, 107247, 107578, 107909, 108240, 108568, 108571, 108902, 109233)
(4, 335, 666, 997, 1328, 1659, 1990, 2321, 2652, 2983, 3314, 3645, 3976, 4307, 4638, 4969, 5300, 5631, 5962, 6293, 6624, 6955, 7286, 7617, 7948, 8279, 8610, 8941, 9272, 9603, 9934, 10265, 10596, 10927, 11258, 11589, 11920, 12251, 12582, 12913, 13244, 13575, 13906, 14237, 14568, 14899, 15230, 15561, 15892, 16223, 16554, 16885, 17216, 17547, 17878, 18209, 18540, 18871, 19202, 19533, 19864, 20195, 20526, 20857, 21188, 21519, 21850, 22181, 22512, 22843, 23174, 23505, 23836, 24167, 24498, 24829, 25160, 25491, 25822, 26153, 26484, 26815, 27146, 27477, 27808, 28139, 28470, 28801, 29132, 29463, 29794, 30125, 30456, 30787, 31118, 31449, 31780, 32111, 32442, 32773, 33104, 33435, 33766, 34097, 34428, 34759, 35090, 35421, 35752, 36083, 36414, 36745, 37076, 37407, 37738, 38069, 38400, 38731, 39062, 39393, 39724, 40055, 40386, 40717, 41048, 41379, 41710, 42041, 42372, 42703, 43034, 43365, 43696, 44027, 44358, 44689, 45020, 45351, 45682, 46013, 46344, 46675, 47006, 47337, 47668, 47999, 48330, 48661, 48992, 49323, 49654, 49985, 50316, 50647, 50978, 51309, 51640, 51971, 52302, 52633, 52964, 53295, 53626, 53957, 54288, 54619, 54950, 55281, 55612, 55943, 56274, 56605, 56936, 57267, 57598, 57929, 58260, 58591, 58922, 59253, 59584, 59915, 60246, 60577, 60908, 61239, 61570, 61901, 62232, 62563, 62894, 63225, 63556, 63887, 64218, 64549, 64880, 65211, 65542, 65873, 66204, 66535, 66866, 67197, 67528, 67859, 68190, 68521, 68852, 69183, 69514, 69845, 70176, 70507, 70838, 71169, 71500, 71831, 72162, 72493, 72824, 73155, 73486, 73817, 74148, 74479, 74810, 75141, 75472, 75803, 76134, 76465, 76796, 77127, 77458, 77789, 78120, 78451, 78782, 79113, 79444, 79775, 80106, 80437, 80768, 81099, 81430, 81761, 82092, 82423, 82754, 83085, 83416, 83747, 84078, 84409, 84740, 85071, 85402, 85733, 86064, 86395, 86726, 87057, 87388, 87719, 88050, 88381, 88712, 89043, 89374, 89705, 90036, 90367, 90698, 91029, 91360, 91691, 92022, 92353, 92684, 93015, 93346, 93677, 94008, 94339, 94670, 95001, 95332, 95663, 95994, 96325, 96656, 96987, 97318, 97649, 97980, 98311, 98642, 98973, 99304, 99635, 99966, 100297, 100628, 100959, 101290, 101621, 101952, 102283, 102614, 102945, 103276, 103607, 103938, 104269, 104600, 104931, 105262, 105593, 105924, 106255, 106586, 106917, 107248, 107579, 107910, 108237, 108241, 108572, 108903, 109234)
(5, 336, 667, 998, 1329, 1660, 1991, 2322, 2653, 2984, 3315, 3646, 3977, 4308, 4639, 4970, 5301, 5632, 5963, 6294, 6625, 6956, 7287, 7618, 7949, 8280, 8611, 8942, 9273, 9604, 9935, 10266, 10597, 10928, 11259, 11590, 11921, 12252, 12583, 12914, 13245, 13576, 13907, 14238, 14569, 14900, 15231, 15562, 15893, 16224, 16555, 16886, 17217, 17548, 17879, 18210, 18541, 18872, 19203, 19534, 19865, 20196, 20527, 20858, 21189, 21520, 21851, 22182, 22513, 22844, 23175, 23506, 23837, 24168, 24499, 24830, 25161, 25492, 25823, 26154, 26485, 26816, 27147, 27478, 27809, 28140, 28471, 28802, 29133, 29464, 29795, 30126, 30457, 30788, 31119, 31450, 31781, 32112, 32443, 32774, 33105, 33436, 33767, 34098, 34429, 34760, 35091, 35422, 35753, 36084, 36415, 36746, 37077, 37408, 37739, 38070, 38401, 38732, 39063, 39394, 39725, 40056, 40387, 40718, 41049, 41380, 41711, 42042, 42373, 42704, 43035, 43366, 43697, 44028, 44359, 44690, 45021, 45352, 45683, 46014, 46345, 46676, 47007, 47338, 47669, 48000, 48331, 48662, 48993, 49324, 49655, 49986, 50317, 50648, 50979, 51310, 51641, 51972, 52303, 52634, 52965, 53296, 53627, 53958, 54289, 54620, 54951, 55282, 55613, 55944, 56275, 56606, 56937, 57268, 57599, 57930, 58261, 58592, 58923, 59254, 59585, 59916, 60247, 60578, 60909, 61240, 61571, 61902, 62233, 62564, 62895, 63226, 63557, 63888, 64219, 64550, 64881, 65212, 65543, 65874, 66205, 66536, 66867, 67198, 67529, 67860, 68191, 68522, 68853, 69184, 69515, 69846, 70177, 70508, 70839, 71170, 71501, 71832, 72163, 72494, 72825, 73156, 73487, 73818, 74149, 74480, 74811, 75142, 75473, 75804, 76135, 76466, 76797, 77128, 77459, 77790, 78121, 78452, 78783, 79114, 79445, 79776, 80107, 80438, 80769, 81100, 81431, 81762, 82093, 82424, 82755, 83086, 83417, 83748, 84079, 84410, 84741, 85072, 85403, 85734, 86065, 86396, 86727, 87058, 87389, 87720, 88051, 88382, 88713, 89044, 89375, 89706, 90037, 90368, 90699, 91030, 91361, 91692, 92023, 92354, 92685, 93016, 93347, 93678, 94009, 94340, 94671, 95002, 95333, 95664, 95995, 96326, 96657, 96988, 97319, 97650, 97981, 98312, 98643, 98974, 99305, 99636, 99967, 100298, 100629, 100960, 101291, 101622, 101953, 102284, 102615, 102946, 103277, 103608, 103939, 104270, 104601, 104932, 105263, 105594, 105925, 106256, 106587, 106918, 107249, 107580, 107906, 107911, 108242, 108573, 108904, 109235)
(6, 337, 668, 999, 1330, 1661, 1992, 2323, 2654, 2985, 3316, 3647, 3978, 4309, 4640, 4971, 5302, 5633, 5964, 6295, 6626, 6957, 7288, 7619, 7950, 8281, 8612, 8943, 9274, 9605, 9936, 10267, 10598, 10929, 11260, 11591, 11922, 12253, 12584, 12915, 13246, 13577, 13908, 14239, 14570, 14901, 15232, 15563, 15894, 16225, 16556, 16887, 17218, 17549, 17880, 18211, 18542, 18873, 19204, 19535, 19866, 20197, 20528, 20859, 21190, 21521, 21852, 22183, 22514, 22845, 23176, 23507, 23838, 24169, 24500, 24831, 25162, 25493, 25824, 26155, 26486, 26817, 27148, 27479, 27810, 28141, 28472, 28803, 29134, 29465, 29796, 30127, 30458, 30789, 31120, 31451, 31782, 32113, 32444, 32775, 33106, 33437, 33768, 34099, 34430, 34761, 35092, 35423, 35754, 36085, 36416, 36747, 37078, 37409, 37740, 38071, 38402, 38733, 39064, 39395, 39726, 40057, 40388, 40719, 41050, 41381, 41712, 42043, 42374, 42705, 43036, 43367, 43698, 44029, 44360, 44691, 45022, 45353, 45684, 46015, 46346, 46677, 47008, 47339, 47670, 48001, 48332, 48663, 48994, 49325, 49656, 49987, 50318, 50649, 50980, 51311, 51642, 51973, 52304, 52635, 52966, 53297, 53628, 53959, 54290, 54621, 54952, 55283, 55614, 55945, 56276, 56607, 56938, 57269, 57600, 57931, 58262, 58593, 58924, 59255, 59586, 59917, 60248, 60579, 60910, 61241, 61572, 61903, 62234, 62565, 62896, 63227, 63558, 63889, 64220, 64551, 64882, 65213, 65544, 65875, 66206, 66537, 66868, 67199, 67530, 67861, 68192, 68523, 68854, 69185, 69516, 69847, 70178, 70509, 70840, 71171, 71502, 71833, 72164, 72495, 72826, 73157, 73488, 73819, 74150, 74481, 74812, 75143, 75474, 75805, 76136, 76467, 76798, 77129, 77460, 77791, 78122, 78453, 78784, 79115, 79446, 79777, 80108, 80439, 80770, 81101, 81432, 81763, 82094, 82425, 82756, 83087, 83418, 83749, 84080, 84411, 84742, 85073, 85404, 85735, 86066, 86397, 86728, 87059, 87390, 87721, 88052, 88383, 88714, 89045, 89376, 89707, 90038, 90369, 90700, 91031, 91362, 91693, 92024, 92355, 92686, 93017, 93348, 93679, 94010, 94341, 94672, 95003, 95334, 95665, 95996, 96327, 96658, 96989, 97320, 97651, 97982, 98313, 98644, 98975, 99306, 99637, 99968, 100299, 100630, 100961, 101292, 101623, 101954, 102285, 102616, 102947, 103278, 103609, 103940, 104271, 104602, 104933, 105264, 105595, 105926, 106257, 106588, 106919, 107250, 107575, 107581, 107912, 108243, 108574, 108905, 109236)
(7, 338, 669, 1000, 1331, 1662, 1993, 2324, 2655, 2986, 3317, 3648, 3979, 4310, 4641, 4972, 5303, 5634, 5965, 6296, 6627, 6958, 7289, 7620, 7951, 8282, 8613, 8944, 9275, 9606, 9937, 10268, 10599, 10930, 11261, 11592, 11923, 12254, 12585, 12916, 13247, 13578, 13909, 14240, 14571, 14902, 15233, 15564, 15895, 16226, 16557, 16888, 17219, 17550, 17881, 18212, 18543, 18874, 19205, 19536, 19867, 20198, 20529, 20860, 21191, 21522, 21853, 22184, 22515, 22846, 23177, 23508, 23839, 24170, 24501, 24832, 25163, 25494, 25825, 26156, 26487, 26818, 27149, 27480, 27811, 28142, 28473, 28804, 29135, 29466, 29797, 30128, 30459, 30790, 31121, 31452, 31783, 32114, 32445, 32776, 33107, 33438, 33769, 34100, 34431, 34762, 35093, 35424, 35755, 36086, 36417, 36748, 37079, 37410, 37741, 38072, 38403, 38734, 39065, 39396, 39727, 40058, 40389, 40720, 41051, 41382, 41713, 42044, 42375, 42706, 43037, 43368, 43699, 44030, 44361, 44692, 45023, 45354, 45685, 46016, 46347, 46678, 47009, 47340, 47671, 48002, 48333, 48664, 48995, 49326, 49657, 49988, 50319, 50650, 50981, 51312, 51643, 51974, 52305, 52636, 52967, 53298, 53629, 53960, 54291, 54622, 54953, 55284, 55615, 55946, 56277, 56608, 56939, 57270, 57601, 57932, 58263, 58594, 58925, 59256, 59587, 59918, 60249, 60580, 60911, 61242, 61573, 61904, 62235, 62566, 62897, 63228, 63559, 63890, 64221, 64552, 64883, 65214, 65545, 65876, 66207, 66538, 66869, 67200, 67531, 67862, 68193, 68524, 68855, 69186, 69517, 69848, 70179, 70510, 70841, 71172, 71503, 71834, 72165, 72496, 72827, 73158, 73489, 73820, 74151, 74482, 74813, 75144, 75475, 75806, 76137, 76468, 76799, 77130, 77461, 77792, 78123, 78454, 78785, 79116, 79447, 79778, 80109, 80440, 80771, 81102, 81433, 81764, 82095, 82426, 82757, 83088, 83419, 83750, 84081, 84412, 84743, 85074, 85405, 85736, 86067, 86398, 86729, 87060, 87391, 87722, 88053, 88384, 88715, 89046, 89377, 89708, 90039, 90370, 90701, 91032, 91363, 91694, 92025, 92356, 92687, 93018, 93349, 93680, 94011, 94342, 94673, 95004, 95335, 95666, 95997, 96328, 96659, 96990, 97321, 97652, 97983, 98314, 98645, 98976, 99307, 99638, 99969, 100300, 100631, 100962, 101293, 101624, 101955, 102286, 102617, 102948, 103279, 103610, 103941, 104272, 104603, 104934, 105265, 105596, 105927, 106258, 106589, 106920, 107244, 107251, 107582, 107913, 108244, 108575, 108906, 109237)
(8, 339, 670, 1001, 1332, 1663, 1994, 2325, 2656, 2987, 3318, 3649, 3980, 4311, 4642, 4973, 5304, 5635, 5966, 6297, 6628, 6959, 7290, 7621, 7952, 8283, 8614, 8945, 9276, 9607, 9938, 10269, 10600, 10931, 11262, 11593, 11924, 12255, 12586, 12917, 13248, 13579, 13910, 14241, 14572, 14903, 15234, 15565, 15896, 16227, 16558, 16889, 17220, 17551, 17882, 18213, 18544, 18875, 19206, 19537, 19868, 20199, 20530, 20861, 21192, 21523, 21854, 22185, 22516, 22847, 23178, 23509, 23840, 24171, 24502, 24833, 25164, 25495, 25826, 26157, 26488, 26819, 27150, 27481, 27812, 28143, 28474, 28805, 29136, 29467, 29798, 30129, 30460, 30791, 31122, 31453, 31784, 32115, 32446, 32777, 33108, 33439, 33770, 34101, 34432, 34763, 35094, 35425, 35756, 36087, 36418, 36749, 37080, 37411, 37742, 38073, 38404, 38735, 39066, 39397, 39728, 40059, 40390, 40721, 41052, 41383, 41714, 42045, 42376, 42707, 43038, 43369, 43700, 44031, 44362, 44693, 45024, 45355, 45686, 46017, 46348, 46679, 47010, 47341, 47672, 48003, 48334, 48665, 48996, 49327, 49658, 49989, 50320, 50651, 50982, 51313, 51644, 51975, 52306, 52637, 52968, 53299, 53630, 53961, 54292, 54623, 54954, 55285, 55616, 55947, 56278, 56609, 56940, 57271, 57602, 57933, 58264, 58595, 58926, 59257, 59588, 59919, 60250, 60581, 60912, 61243, 61574, 61905, 62236, 62567, 62898, 63229, 63560, 63891, 64222, 64553, 64884, 65215, 65546, 65877, 66208, 66539, 66870, 67201, 67532, 67863, 68194, 68525, 68856, 69187, 69518, 69849, 70180, 70511, 70842, 71173, 71504, 71835, 72166, 72497, 72828, 73159, 73490, 73821, 74152, 74483, 74814, 75145, 75476, 75807, 76138, 76469, 76800, 77131, 77462, 77793, 78124, 78455, 78786, 79117, 79448, 79779, 80110, 80441, 80772, 81103, 81434, 81765, 82096, 82427, 82758, 83089, 83420, 83751, 84082, 84413, 84744, 85075, 85406, 85737, 86068, 86399, 86730, 87061, 87392, 87723, 88054, 88385, 88716, 89047, 89378, 89709, 90040, 90371, 90702, 91033, 91364, 91695, 92026, 92357, 92688, 93019, 93350, 93681, 94012, 94343, 94674, 95005, 95336, 95667, 95998, 96329, 96660, 96991, 97322, 97653, 97984, 98315, 98646, 98977, 99308, 99639, 99970, 100301, 100632, 100963, 101294, 101625, 101956, 102287, 102618, 102949, 103280, 103611, 103942, 104273, 104604, 104935, 105266, 105597, 105928, 106259, 106590, 106913, 106921, 107252, 107583, 107914, 108245, 108576, 108907, 109238)
(9, 340, 671, 1002, 1333, 1664, 1995, 2326, 2657, 2988, 3319, 3650, 3981, 4312, 4643, 4974, 5305, 5636, 5967, 6298, 6629, 6960, 7291, 7622, 7953, 8284, 8615, 8946, 9277, 9608, 9939, 10270, 10601, 10932, 11263, 11594, 11925, 12256, 12587, 12918, 13249, 13580, 13911, 14242, 14573, 14904, 15235, 15566, 15897, 16228, 16559, 16890, 17221, 17552, 17883, 18214, 18545, 18876, 19207, 19538, 19869, 20200, 20531, 20862, 21193, 21524, 21855, 22186, 22517, 22848, 23179, 23510, 23841, 24172, 24503, 24834, 25165, 25496, 25827, 26158, 26489, 26820, 27151, 27482, 27813, 28144, 28475, 28806, 29137, 29468, 29799, 30130, 30461, 30792, 31123, 31454, 31785, 32116, 32447, 32778, 33109, 33440, 33771, 34102, 34433, 34764, 35095, 35426, 35757, 36088, 36419, 36750, 37081, 37412, 37743, 38074, 38405, 38736, 39067, 39398, 39729, 40060, 40391, 40722, 41053, 41384, 41715, 42046, 42377, 42708, 43039, 43370, 43701, 44032, 44363, 44694, 45025, 45356, 45687, 46018, 46349, 46680, 47011, 47342, 47673, 48004, 48335, 48666, 48997, 49328, 49659, 49990, 50321, 50652, 50983, 51314, 51645, 51976, 52307, 52638, 52969, 53300, 53631, 53962, 54293, 54624, 54955, 55286, 55617, 55948, 56279, 56610, 56941, 57272, 57603, 57934, 58265, 58596, 58927, 59258, 59589, 59920, 60251, 60582, 60913, 61244, 61575, 61906, 62237, 62568, 62899, 63230, 63561, 63892, 64223, 64554, 64885, 65216, 65547, 65878, 66209, 66540, 66871, 67202, 67533, 67864, 68195, 68526, 68857, 69188, 69519, 69850, 70181, 70512, 70843, 71174, 71505, 71836, 72167, 72498, 72829, 73160, 73491, 73822, 74153, 74484, 74815, 75146, 75477, 75808, 76139, 76470, 76801, 77132, 77463, 77794, 78125, 78456, 78787, 79118, 79449, 79780, 80111, 80442, 80773, 81104, 81435, 81766, 82097, 82428, 82759, 83090, 83421, 83752, 84083, 84414, 84745, 85076, 85407, 85738, 86069, 86400, 86731, 87062, 87393, 87724, 88055, 88386, 88717, 89048, 89379, 89710, 90041, 90372, 90703, 91034, 91365, 91696, 92027, 92358, 92689, 93020, 93351, 93682, 94013, 94344, 94675, 95006, 95337, 95668, 95999, 96330, 96661, 96992, 97323, 97654, 97985, 98316, 98647, 98978, 99309, 99640, 99971, 100302, 100633, 100964, 101295, 101626, 101957, 102288, 102619, 102950, 103281, 103612, 103943, 104274, 104605, 104936, 105267, 105598, 105929, 106260, 106582, 106591, 106922, 107253, 107584, 107915, 108246, 108577, 108908, 109239)
(10, 341, 672, 1003, 1334, 1665, 1996, 2327, 2658, 2989, 3320, 3651, 3982, 4313, 4644, 4975, 5306, 5637, 5968, 6299, 6630, 6961, 7292, 7623, 7954, 8285, 8616, 8947, 9278, 9609, 9940, 10271, 10602, 10933, 11264, 11595, 11926, 12257, 12588, 12919, 13250, 13581, 13912, 14243, 14574, 14905, 15236, 15567, 15898, 16229, 16560, 16891, 17222, 17553, 17884, 18215, 18546, 18877, 19208, 19539, 19870, 20201, 20532, 20863, 21194, 21525, 21856, 22187, 22518, 22849, 23180, 23511, 23842, 24173, 24504, 24835, 25166, 25497, 25828, 26159, 26490, 26821, 27152, 27483, 27814, 28145, 28476, 28807, 29138, 29469, 29800, 30131, 30462, 30793, 31124, 31455, 31786, 32117, 32448, 32779, 33110, 33441, 33772, 34103, 34434, 34765, 35096, 35427, 35758, 36089, 36420, 36751, 37082, 37413, 37744, 38075, 38406, 38737, 39068, 39399, 39730, 40061, 40392, 40723, 41054, 41385, 41716, 42047, 42378, 42709, 43040, 43371, 43702, 44033, 44364, 44695, 45026, 45357, 45688, 46019, 46350, 46681, 47012, 47343, 47674, 48005, 48336, 48667, 48998, 49329, 49660, 49991, 50322, 50653, 50984, 51315, 51646, 51977, 52308, 52639, 52970, 53301, 53632, 53963, 54294, 54625, 54956, 55287, 55618, 55949, 56280, 56611, 56942, 57273, 57604, 57935, 58266, 58597, 58928, 59259, 59590, 59921, 60252, 60583, 60914, 61245, 61576, 61907, 62238, 62569, 62900, 63231, 63562, 63893, 64224, 64555, 64886, 65217, 65548, 65879, 66210, 66541, 66872, 67203, 67534, 67865, 68196, 68527, 68858, 69189, 69520, 69851, 70182, 70513, 70844, 71175, 71506, 71837, 72168, 72499, 72830, 73161, 73492, 73823, 74154, 74485, 74816, 75147, 75478, 75809, 76140, 76471, 76802, 77133, 77464, 77795, 78126, 78457, 78788, 79119, 79450, 79781, 80112, 80443, 80774, 81105, 81436, 81767, 82098, 82429, 82760, 83091, 83422, 83753, 84084, 84415, 84746, 85077, 85408, 85739, 86070, 86401, 86732, 87063, 87394, 87725, 88056, 88387, 88718, 89049, 89380, 89711, 90042, 90373, 90704, 91035, 91366, 91697, 92028, 92359, 92690, 93021, 93352, 93683, 94014, 94345, 94676, 95007, 95338, 95669, 96000, 96331, 96662, 96993, 97324, 97655, 97986, 98317, 98648, 98979, 99310, 99641, 99972, 100303, 100634, 100965, 101296, 101627, 101958, 102289, 102620, 102951, 103282, 103613, 103944, 104275, 104606, 104937, 105268, 105599, 105930, 106251, 106261, 106592, 106923, 107254, 107585, 107916, 108247, 108578, 108909, 109240)
