(2, 3, 5, 6, 7, 8, 13, 14, 15, 16, 17, 20)
(2, 3, 5, 6, 7, 8, 13, 14, 15, 16, 18, 19)
(2, 3, 5, 6, 7, 9, 11, 12, 14, 18, 19, 20)
(2, 3, 5, 6, 7, 9, 11, 14, 15, 16, 18, 20)
(2, 3, 5, 6, 7, 9, 12, 13, 14, 16, 19, 20)
(2, 3, 5, 6, 7, 9, 12, 14, 15, 16, 17, 20)
(2, 3, 5, 6, 7, 9, 12, 14, 15, 16, 18, 19)
(2, 3, 5, 6, 7, 10, 11, 12, 14, 17, 19, 20)
(2, 3, 5, 6, 7, 10, 11, 13, 14, 16, 19, 20)
(2, 3, 5, 6, 7, 10, 11, 14, 15, 16, 17, 20)
(2, 3, 5, 6, 7, 10, 11, 14, 15, 16, 18, 19)
(2, 3, 5, 6, 7, 10, 12, 14, 15, 16, 17, 19)
(2, 3, 5, 6, 8, 9, 11, 12, 13, 18, 19, 20)
(2, 3, 5, 6, 8, 9, 11, 12, 15, 17, 18, 20)
(2, 3, 5, 6, 8, 9, 11, 13, 15, 16, 18, 20)
(2, 3, 5, 6, 8, 9, 12, 13, 15, 16, 17, 20)
(2, 3, 5, 6, 8, 9, 12, 13, 15, 16, 18, 19)
(2, 3, 5, 6, 8, 10, 11, 12, 13, 17, 19, 20)
(2, 3, 5, 6, 8, 10, 11, 12, 15, 17, 18, 19)
(2, 3, 5, 6, 8, 10, 11, 13, 15, 16, 17, 20)
(2, 3, 5, 6, 8, 10, 11, 13, 15, 16, 18, 19)
(2, 3, 5, 6, 8, 10, 12, 13, 15, 16, 17, 19)
(2, 3, 5, 6, 9, 10, 11, 12, 13, 16, 19, 20)
(2, 3, 5, 6, 9, 10, 11, 12, 15, 16, 17, 20)
(2, 3, 5, 6, 9, 10, 11, 12, 15, 16, 18, 19)
(2, 3, 5, 7, 8, 9, 11, 12, 14, 17, 18, 20)
(2, 3, 5, 7, 8, 9, 11, 13, 14, 16, 18, 20)
(2, 3, 5, 7, 8, 9, 12, 13, 14, 16, 17, 20)
(2, 3, 5, 7, 8, 9, 12, 13, 14, 16, 18, 19)
(2, 3, 5, 7, 8, 9, 12, 14, 15, 16, 17, 18)
(2, 3, 5, 7, 8, 10, 11, 12, 14, 17, 18, 19)
(2, 3, 5, 7, 8, 10, 11, 13, 14, 16, 17, 20)
(2, 3, 5, 7, 8, 10, 11, 13, 14, 16, 18, 19)
(2, 3, 5, 7, 8, 10, 11, 14, 15, 16, 17, 18)
(2, 3, 5, 7, 8, 10, 12, 13, 14, 16, 17, 19)
(2, 3, 5, 7, 9, 10, 11, 12, 14, 16, 17, 20)
(2, 3, 5, 7, 9, 10, 11, 12, 14, 16, 18, 19)
(2, 3, 5, 8, 9, 10, 11, 12, 13, 16, 17, 20)
(2, 3, 5, 8, 9, 10, 11, 12, 13, 16, 18, 19)
(2, 3, 5, 8, 9, 10, 11, 12, 15, 16, 17, 18)
(2, 3, 6, 7, 8, 9, 11, 13, 14, 15, 18, 20)
(2, 3, 6, 7, 8, 9, 12, 13, 14, 15, 17, 20)
(2, 3, 6, 7, 8, 9, 12, 13, 14, 15, 18, 19)
(2, 3, 6, 7, 8, 10, 11, 13, 14, 15, 17, 20)
(2, 3, 6, 7, 8, 10, 11, 13, 14, 15, 18, 19)
(2, 3, 6, 7, 8, 10, 12, 13, 14, 15, 17, 19)
(2, 3, 6, 7, 9, 10, 11, 12, 13, 14, 19, 20)
(2, 3, 6, 7, 9, 10, 11, 12, 14, 15, 17, 20)
(2, 3, 6, 7, 9, 10, 11, 12, 14, 15, 18, 19)
(2, 3, 6, 7, 9, 10, 11, 13, 14, 15, 16, 20)
(2, 3, 6, 7, 9, 10, 12, 13, 14, 15, 16, 19)
(2, 3, 6, 8, 9, 10, 11, 12, 13, 15, 17, 20)
(2, 3, 6, 8, 9, 10, 11, 12, 13, 15, 18, 19)
(2, 3, 7, 8, 9, 10, 11, 12, 13, 14, 17, 20)
(2, 3, 7, 8, 9, 10, 11, 12, 13, 14, 18, 19)
(2, 3, 7, 8, 9, 10, 11, 12, 14, 15, 17, 18)
(2, 3, 7, 8, 9, 10, 11, 13, 14, 15, 16, 18)
(2, 3, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17)
(2, 4, 5, 6, 7, 8, 11, 13, 14, 17, 19, 20)
(2, 4, 5, 6, 7, 8, 11, 14, 15, 17, 18, 19)
(2, 4, 5, 6, 7, 8, 13, 14, 15, 16, 17, 19)
(2, 4, 5, 6, 7, 9, 11, 12, 14, 17, 19, 20)
(2, 4, 5, 6, 7, 9, 11, 13, 14, 16, 19, 20)
(2, 4, 5, 6, 7, 9, 11, 14, 15, 16, 17, 20)
(2, 4, 5, 6, 7, 9, 11, 14, 15, 16, 18, 19)
(2, 4, 5, 6, 7, 9, 12, 14, 15, 16, 17, 19)
(2, 4, 5, 6, 7, 10, 11, 14, 15, 16, 17, 19)
(2, 4, 5, 6, 8, 9, 11, 12, 13, 17, 19, 20)
(2, 4, 5, 6, 8, 9, 11, 12, 15, 17, 18, 19)
(2, 4, 5, 6, 8, 9, 11, 13, 15, 16, 17, 20)
(2, 4, 5, 6, 8, 9, 11, 13, 15, 16, 18, 19)
(2, 4, 5, 6, 8, 9, 12, 13, 15, 16, 17, 19)
(2, 4, 5, 6, 8, 10, 11, 13, 15, 16, 17, 19)
(2, 4, 5, 6, 9, 10, 11, 12, 15, 16, 17, 19)
(2, 4, 5, 7, 8, 9, 11, 12, 14, 17, 18, 19)
(2, 4, 5, 7, 8, 9, 11, 13, 14, 16, 17, 20)
(2, 4, 5, 7, 8, 9, 11, 13, 14, 16, 18, 19)
(2, 4, 5, 7, 8, 9, 11, 14, 15, 16, 17, 18)
(2, 4, 5, 7, 8, 9, 12, 13, 14, 16, 17, 19)
(2, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17, 19)
(2, 4, 5, 7, 9, 10, 11, 12, 14, 16, 17, 19)
(2, 4, 5, 8, 9, 10, 11, 12, 13, 16, 17, 19)
(2, 4, 6, 7, 8, 9, 11, 13, 14, 15, 17, 20)
(2, 4, 6, 7, 8, 9, 11, 13, 14, 15, 18, 19)
(2, 4, 6, 7, 8, 9, 12, 13, 14, 15, 17, 19)
(2, 4, 6, 7, 8, 10, 11, 13, 14, 15, 17, 19)
(2, 4, 6, 7, 9, 10, 11, 12, 14, 15, 17, 19)
(2, 4, 6, 7, 9, 10, 11, 13, 14, 15, 16, 19)
(2, 4, 6, 8, 9, 10, 11, 12, 13, 15, 17, 19)
(2, 4, 7, 8, 9, 10, 11, 12, 13, 14, 17, 19)
(2, 4, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17)
(2, 5, 6, 7, 8, 9, 11, 12, 13, 14, 19, 20)
(2, 5, 6, 7, 8, 9, 11, 12, 14, 15, 17, 20)
(2, 5, 6, 7, 8, 9, 11, 12, 14, 15, 18, 19)
(2, 5, 6, 7, 8, 9, 11, 13, 14, 15, 16, 20)
(2, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 19)
(2, 5, 6, 7, 8, 10, 11, 12, 14, 15, 17, 19)
(2, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 19)
(2, 5, 6, 7, 9, 10, 11, 12, 14, 15, 16, 19)
(2, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 19)
(2, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 19)
(2, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17)
(2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 19)
(3, 4, 5, 6, 7, 8, 11, 13, 14, 17, 18, 20)
(3, 4, 5, 6, 7, 8, 12, 13, 14, 17, 18, 19)
(3, 4, 5, 6, 7, 8, 13, 14, 15, 16, 17, 18)
(3, 4, 5, 6, 7, 9, 11, 12, 14, 17, 18, 20)
(3, 4, 5, 6, 7, 9, 11, 13, 14, 16, 18, 20)
(3, 4, 5, 6, 7, 9, 12, 13, 14, 16, 17, 20)
(3, 4, 5, 6, 7, 9, 12, 13, 14, 16, 18, 19)
(3, 4, 5, 6, 7, 9, 12, 14, 15, 16, 17, 18)
(3, 4, 5, 6, 7, 10, 11, 12, 14, 17, 18, 19)
(3, 4, 5, 6, 7, 10, 11, 13, 14, 16, 17, 20)
(3, 4, 5, 6, 7, 10, 11, 13, 14, 16, 18, 19)
(3, 4, 5, 6, 7, 10, 11, 14, 15, 16, 17, 18)
(3, 4, 5, 6, 7, 10, 12, 13, 14, 16, 17, 19)
(3, 4, 5, 6, 8, 9, 11, 12, 13, 17, 18, 20)
(3, 4, 5, 6, 8, 9, 12, 13, 15, 16, 17, 18)
(3, 4, 5, 6, 8, 10, 11, 12, 13, 17, 18, 19)
(3, 4, 5, 6, 8, 10, 11, 13, 15, 16, 17, 18)
(3, 4, 5, 6, 9, 10, 11, 12, 13, 16, 17, 20)
(3, 4, 5, 6, 9, 10, 11, 12, 13, 16, 18, 19)
(3, 4, 5, 6, 9, 10, 11, 12, 15, 16, 17, 18)
(3, 4, 5, 7, 8, 9, 12, 13, 14, 16, 17, 18)
(3, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17, 18)
(3, 4, 5, 7, 9, 10, 11, 12, 14, 16, 17, 18)
(3, 4, 5, 8, 9, 10, 11, 12, 13, 16, 17, 18)
(3, 4, 6, 7, 8, 9, 12, 13, 14, 15, 17, 18)
(3, 4, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18)
(3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 17, 20)
(3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 18, 19)
(3, 4, 6, 7, 9, 10, 11, 12, 14, 15, 17, 18)
(3, 4, 6, 7, 9, 10, 11, 13, 14, 15, 16, 18)
(3, 4, 6, 7, 9, 10, 12, 13, 14, 15, 16, 17)
(3, 4, 6, 8, 9, 10, 11, 12, 13, 15, 17, 18)
(3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18)
(3, 5, 6, 7, 8, 9, 11, 12, 13, 14, 18, 20)
(3, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 18)
(3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 17, 20)
(3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 18, 19)
(3, 5, 6, 7, 8, 10, 11, 12, 14, 15, 17, 18)
(3, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 18)
(3, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17)
(3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 20)
(3, 5, 6, 7, 9, 10, 11, 12, 14, 15, 16, 18)
(3, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 18)
(3, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18)
(3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18)
(4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 17, 20)
(4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 18, 19)
(4, 5, 6, 7, 8, 9, 11, 12, 14, 15, 17, 18)
(4, 5, 6, 7, 8, 9, 11, 13, 14, 15, 16, 18)
(4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17)
(4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 17, 19)
(4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17)
(4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 19)
(4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 16, 17)
(4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17)
(4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17)
(4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17)
(5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16)
}

Print all_are_pairs (contains 210 tuples): {
(2, 4, 5, 8, 9, 10, 11, 12, 13, 16, 17, 19)
(1, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 20)
(1, 2, 4, 7, 9, 10, 11, 12, 14, 17, 19, 20)
(1, 2, 3, 6, 9, 10, 11, 12, 15, 18, 19, 20)
(2, 3, 5, 7, 8, 10, 11, 13, 14, 16, 18, 19)
(2, 3, 5, 6, 8, 9, 12, 13, 15, 16, 18, 19)
(1, 2, 3, 4, 6, 10, 11, 15, 17, 18, 19, 20)
(1, 4, 5, 7, 9, 10, 11, 12, 14, 16, 17, 20)
(1, 2, 4, 5, 8, 10, 11, 13, 16, 17, 19, 20)
(1, 2, 3, 5, 6, 9, 12, 15, 16, 18, 19, 20)
(2, 4, 5, 6, 7, 8, 13, 14, 15, 16, 17, 19)
(2, 3, 5, 8, 9, 10, 11, 12, 13, 16, 18, 19)
(1, 2, 3, 5, 7, 9, 12, 14, 16, 18, 19, 20)
(2, 3, 6, 7, 8, 10, 11, 13, 14, 15, 18, 19)
(1, 4, 5, 6, 8, 10, 11, 13, 15, 16, 17, 20)
(1, 3, 4, 6, 8, 10, 11, 13, 15, 17, 18, 20)
(3, 5, 6, 7, 9, 10, 11, 12, 14, 15, 16, 18)
(1, 3, 4, 7, 8, 9, 12, 13, 14, 17, 18, 20)
(1, 2, 4, 6, 8, 10, 11, 13, 15, 17, 19, 20)
(1, 3, 4, 5, 7, 9, 12, 14, 16, 17, 18, 20)
(4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17)
(1, 3, 4, 8, 9, 10, 11, 12, 13, 17, 18, 20)
(3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18)
(1, 2, 4, 5, 7, 10, 11, 14, 16, 17, 19, 20)
(2, 4, 5, 6, 9, 10, 11, 12, 15, 16, 17, 19)
(3, 4, 5, 8, 9, 10, 11, 12, 13, 16, 17, 18)
(1, 3, 6, 8, 9, 10, 11, 12, 13, 15, 18, 20)
(1, 2, 4, 6, 7, 10, 11, 14, 15, 17, 19, 20)
(1, 2, 3, 4, 7, 10, 11, 14, 17, 18, 19, 20)
(1, 2, 4, 6, 8, 9, 12, 13, 15, 17, 19, 20)
(1, 2, 6, 7, 8, 9, 12, 13, 14, 15, 19, 20)
(1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20)
(2, 3, 4, 6, 7, 8, 13, 14, 15, 17, 18, 19)
(1, 3, 4, 5, 6, 10, 11, 15, 16, 17, 18, 20)
(1, 4, 6, 7, 8, 10, 11, 13, 14, 15, 17, 20)
(2, 3, 4, 6, 8, 10, 11, 13, 15, 17, 18, 19)
(2, 4, 6, 7, 8, 10, 11, 13, 14, 15, 17, 19)
(3, 4, 5, 6, 7, 9, 12, 14, 15, 16, 17, 18)
(1, 4, 5, 6, 9, 10, 11, 12, 15, 16, 17, 20)
(1, 2, 3, 5, 6, 8, 13, 15, 16, 18, 19, 20)
(4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17)
(1, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 20)
(2, 3, 5, 6, 7, 9, 12, 14, 15, 16, 18, 19)
(1, 3, 4, 5, 7, 10, 11, 14, 16, 17, 18, 20)
(2, 4, 5, 7, 8, 9, 12, 13, 14, 16, 17, 19)
(1, 3, 4, 7, 8, 10, 11, 13, 14, 17, 18, 20)
(1, 5, 6, 7, 9, 10, 11, 12, 14, 15, 16, 20)
(1, 4, 6, 7, 9, 10, 11, 12, 14, 15, 17, 20)
(1, 2, 3, 4, 8, 9, 12, 13, 17, 18, 19, 20)
(2, 3, 4, 5, 8, 10, 11, 13, 16, 17, 18, 19)
(2, 3, 4, 7, 8, 10, 11, 13, 14, 17, 18, 19)
(1, 2, 3, 4, 6, 8, 13, 15, 17, 18, 19, 20)
(1, 3, 5, 6, 9, 10, 11, 12, 15, 16, 18, 20)
(2, 3, 5, 6, 8, 10, 11, 13, 15, 16, 18, 19)
(2, 3, 4, 8, 9, 10, 11, 12, 13, 17, 18, 19)
(1, 2, 4, 5, 6, 9, 12, 15, 16, 17, 19, 20)
(3, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 18)
(2, 4, 5, 6, 8, 9, 12, 13, 15, 16, 17, 19)
(2, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 19)
(2, 3, 5, 6, 9, 10, 11, 12, 15, 16, 18, 19)
(1, 2, 5, 6, 7, 10, 11, 14, 15, 16, 19, 20)
(1, 3, 5, 6, 7, 8, 13, 14, 15, 16, 18, 20)
(2, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 19)
(3, 4, 5, 7, 9, 10, 11, 12, 14, 16, 17, 18)
(1, 3, 5, 6, 8, 10, 11, 13, 15, 16, 18, 20)
(1, 2, 3, 7, 8, 9, 12, 13, 14, 18, 19, 20)
(1, 2, 3, 4, 9, 10, 11, 12, 17, 18, 19, 20)
(1, 3, 4, 5, 7, 8, 13, 14, 16, 17, 18, 20)
(2, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17, 19)
(1, 2, 3, 6, 7, 10, 11, 14, 15, 18, 19, 20)
(1, 2, 5, 7, 8, 9, 12, 13, 14, 16, 19, 20)
(1, 3, 6, 7, 8, 9, 12, 13, 14, 15, 18, 20)
(2, 4, 6, 8, 9, 10, 11, 12, 13, 15, 17, 19)
(1, 2, 3, 6, 8, 9, 12, 13, 15, 18, 19, 20)
(2, 4, 5, 6, 7, 9, 12, 14, 15, 16, 17, 19)
(3, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18)
(2, 3, 7, 8, 9, 10, 11, 12, 13, 14, 18, 19)
(1, 2, 3, 4, 5, 7, 14, 16, 17, 18, 19, 20)
(1, 3, 4, 5, 6, 9, 12, 15, 16, 17, 18, 20)
(1, 3, 4, 6, 9, 10, 11, 12, 15, 17, 18, 20)
(2, 3, 6, 7, 8, 9, 12, 13, 14, 15, 18, 19)
(1, 2, 4, 7, 8, 10, 11, 13, 14, 17, 19, 20)
(3, 4, 5, 7, 8, 9, 12, 13, 14, 16, 17, 18)
(1, 2, 3, 4, 5, 9, 12, 16, 17, 18, 19, 20)
(1, 2, 3, 8, 9, 10, 11, 12, 13, 18, 19, 20)
(1, 2, 3, 4, 6, 9, 12, 15, 17, 18, 19, 20)
(1, 3, 5, 6, 8, 9, 12, 13, 15, 16, 18, 20)
(1, 3, 4, 5, 8, 10, 11, 13, 16, 17, 18, 20)
(3, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17, 18)
(1, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 20)
(2, 3, 4, 7, 8, 9, 12, 13, 14, 17, 18, 19)
(2, 4, 6, 7, 9, 10, 11, 12, 14, 15, 17, 19)
(1, 2, 5, 6, 9, 10, 11, 12, 15, 16, 19, 20)
(2, 3, 4, 5, 6, 8, 13, 15, 16, 17, 18, 19)
(4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17)
(1, 2, 3, 7, 9, 10, 11, 12, 14, 18, 19, 20)
(1, 2, 3, 6, 7, 8, 13, 14, 15, 18, 19, 20)
(2, 3, 4, 6, 7, 9, 12, 14, 15, 17, 18, 19)
(1, 3, 4, 5, 8, 9, 12, 13, 16, 17, 18, 20)
(1, 2, 5, 7, 9, 10, 11, 12, 14, 16, 19, 20)
(5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16)
(2, 3, 5, 6, 7, 10, 11, 14, 15, 16, 18, 19)
(1, 3, 4, 5, 6, 7, 14, 15, 16, 17, 18, 20)
(2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 19)
(2, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 19)
(1, 2, 4, 8, 9, 10, 11, 12, 13, 17, 19, 20)
(2, 3, 5, 6, 7, 8, 13, 14, 15, 16, 18, 19)
(1, 2, 6, 7, 9, 10, 11, 12, 14, 15, 19, 20)
(1, 2, 3, 7, 8, 10, 11, 13, 14, 18, 19, 20)
(2, 3, 6, 7, 9, 10, 11, 12, 14, 15, 18, 19)
(2, 4, 5, 6, 7, 10, 11, 14, 15, 16, 17, 19)
(1, 3, 5, 8, 9, 10, 11, 12, 13, 16, 18, 20)
(1, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 20)
(1, 4, 5, 8, 9, 10, 11, 12, 13, 16, 17, 20)
(1, 3, 4, 5, 9, 10, 11, 12, 16, 17, 18, 20)
(2, 3, 6, 8, 9, 10, 11, 12, 13, 15, 18, 19)
(1, 2, 3, 5, 7, 8, 13, 14, 16, 18, 19, 20)
(1, 2, 3, 4, 5, 10, 11, 16, 17, 18, 19, 20)
(1, 3, 5, 6, 7, 10, 11, 14, 15, 16, 18, 20)
(1, 2, 5, 6, 7, 8, 13, 14, 15, 16, 19, 20)
(2, 3, 4, 6, 7, 10, 11, 14, 15, 17, 18, 19)
(3, 4, 5, 6, 7, 8, 13, 14, 15, 16, 17, 18)
(1, 2, 3, 4, 8, 10, 11, 13, 17, 18, 19, 20)
(2, 3, 4, 5, 7, 9, 12, 14, 16, 17, 18, 19)
(1, 3, 7, 8, 9, 10, 11, 12, 13, 14, 18, 20)
(1, 2, 5, 8, 9, 10, 11, 12, 13, 16, 19, 20)
(1, 2, 4, 6, 7, 9, 12, 14, 15, 17, 19, 20)
(1, 3, 5, 7, 8, 10, 11, 13, 14, 16, 18, 20)
(3, 4, 5, 6, 8, 10, 11, 13, 15, 16, 17, 18)
(3, 4, 5, 6, 9, 10, 11, 12, 15, 16, 17, 18)
(2, 3, 5, 7, 9, 10, 11, 12, 14, 16, 18, 19)
(1, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17, 20)
(2, 4, 5, 7, 9, 10, 11, 12, 14, 16, 17, 19)
(1, 3, 4, 6, 7, 10, 11, 14, 15, 17, 18, 20)
(2, 3, 4, 5, 7, 10, 11, 14, 16, 17, 18, 19)
(3, 4, 5, 6, 7, 10, 11, 14, 15, 16, 17, 18)
(2, 3, 4, 6, 8, 9, 12, 13, 15, 17, 18, 19)
(2, 4, 5, 6, 8, 10, 11, 13, 15, 16, 17, 19)
(1, 2, 3, 5, 6, 10, 11, 15, 16, 18, 19, 20)
(1, 2, 4, 5, 9, 10, 11, 12, 16, 17, 19, 20)
(2, 3, 4, 7, 9, 10, 11, 12, 14, 17, 18, 19)
(1, 2, 3, 5, 7, 10, 11, 14, 16, 18, 19, 20)
(1, 4, 5, 6, 7, 9, 12, 14, 15, 16, 17, 20)
(2, 4, 7, 8, 9, 10, 11, 12, 13, 14, 17, 19)
(2, 3, 5, 7, 8, 9, 12, 13, 14, 16, 18, 19)
(1, 2, 3, 5, 9, 10, 11, 12, 16, 18, 19, 20)
(1, 3, 4, 6, 8, 9, 12, 13, 15, 17, 18, 20)
(1, 2, 4, 5, 7, 9, 12, 14, 16, 17, 19, 20)
(1, 3, 4, 6, 7, 8, 13, 14, 15, 17, 18, 20)
(1, 2, 3, 4, 7, 8, 13, 14, 17, 18, 19, 20)
(1, 2, 4, 7, 8, 9, 12, 13, 14, 17, 19, 20)
(1, 2, 5, 6, 8, 9, 12, 13, 15, 16, 19, 20)
(3, 4, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18)
(1, 2, 3, 5, 8, 9, 12, 13, 16, 18, 19, 20)
(1, 3, 5, 7, 9, 10, 11, 12, 14, 16, 18, 20)
(3, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 18)
(1, 3, 4, 6, 7, 9, 12, 14, 15, 17, 18, 20)
(2, 3, 4, 6, 9, 10, 11, 12, 15, 17, 18, 19)
(1, 2, 3, 5, 8, 10, 11, 13, 16, 18, 19, 20)
(1, 2, 4, 5, 7, 8, 13, 14, 16, 17, 19, 20)
(1, 4, 6, 8, 9, 10, 11, 12, 13, 15, 17, 20)
(1, 2, 6, 7, 8, 10, 11, 13, 14, 15, 19, 20)
(3, 4, 6, 7, 9, 10, 11, 12, 14, 15, 17, 18)
(1, 2, 6, 8, 9, 10, 11, 12, 13, 15, 19, 20)
(4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17)
(1, 2, 3, 6, 7, 9, 12, 14, 15, 18, 19, 20)
(1, 2, 4, 6, 7, 8, 13, 14, 15, 17, 19, 20)
(3, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 18)
(3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18)
(1, 4, 5, 7, 8, 9, 12, 13, 14, 16, 17, 20)
(2, 3, 4, 5, 9, 10, 11, 12, 16, 17, 18, 19)
(1, 2, 4, 5, 6, 7, 14, 15, 16, 17, 19, 20)
(1, 2, 5, 6, 8, 10, 11, 13, 15, 16, 19, 20)
(1, 2, 3, 4, 7, 9, 12, 14, 17, 18, 19, 20)
(2, 3, 4, 5, 6, 7, 14, 15, 16, 17, 18, 19)
(1, 3, 6, 7, 8, 10, 11, 13, 14, 15, 18, 20)
(1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 19, 20)
(1, 2, 4, 5, 8, 9, 12, 13, 16, 17, 19, 20)
(2, 5, 6, 7, 9, 10, 11, 12, 14, 15, 16, 19)
(1, 2, 5, 6, 7, 9, 12, 14, 15, 16, 19, 20)
(1, 4, 6, 7, 8, 9, 12, 13, 14, 15, 17, 20)
(4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17)
(2, 3, 4, 5, 7, 8, 13, 14, 16, 17, 18, 19)
(4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 16, 17)
(2, 3, 4, 5, 8, 9, 12, 13, 16, 17, 18, 19)
(1, 2, 3, 4, 6, 7, 14, 15, 17, 18, 19, 20)
(1, 2, 3, 4, 5, 6, 15, 16, 17, 18, 19, 20)
(2, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 19)
(3, 4, 6, 7, 8, 9, 12, 13, 14, 15, 17, 18)
(1, 2, 3, 4, 5, 8, 13, 16, 17, 18, 19, 20)
(2, 3, 4, 5, 6, 9, 12, 15, 16, 17, 18, 19)
(1, 2, 4, 5, 6, 10, 11, 15, 16, 17, 19, 20)
(1, 3, 4, 7, 9, 10, 11, 12, 14, 17, 18, 20)
(1, 4, 5, 6, 8, 9, 12, 13, 15, 16, 17, 20)
(1, 4, 7, 8, 9, 10, 11, 12, 13, 14, 17, 20)
(1, 2, 4, 6, 9, 10, 11, 12, 15, 17, 19, 20)
(2, 4, 6, 7, 8, 9, 12, 13, 14, 15, 17, 19)
(1, 4, 5, 6, 7, 10, 11, 14, 15, 16, 17, 20)
(1, 2, 3, 5, 6, 7, 14, 15, 16, 18, 19, 20)
(1, 2, 5, 7, 8, 10, 11, 13, 14, 16, 19, 20)
(1, 2, 3, 6, 8, 10, 11, 13, 15, 18, 19, 20)
(1, 3, 6, 7, 9, 10, 11, 12, 14, 15, 18, 20)
(3, 4, 6, 8, 9, 10, 11, 12, 13, 15, 17, 18)
(3, 4, 5, 6, 8, 9, 12, 13, 15, 16, 17, 18)
(1, 3, 4, 5, 6, 8, 13, 15, 16, 17, 18, 20)
(2, 3, 4, 5, 6, 10, 11, 15, 16, 17, 18, 19)
(1, 4, 5, 6, 7, 8, 13, 14, 15, 16, 17, 20)
(1, 2, 4, 5, 6, 8, 13, 15, 16, 17, 19, 20)
(1, 3, 5, 7, 8, 9, 12, 13, 14, 16, 18, 20)
(1, 3, 5, 6, 7, 9, 12, 14, 15, 16, 18, 20)
}

Print some_are_pairs (contains 318 tuples): {
(2, 3, 5, 7, 8, 10, 11, 13, 14, 16, 17, 20)
(1, 4, 5, 6, 8, 10, 11, 12, 15, 17, 18, 19)
(1, 4, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17)
(2, 3, 6, 7, 9, 10, 11, 12, 13, 14, 19, 20)
(3, 4, 5, 6, 7, 10, 11, 13, 14, 16, 17, 20)
(2, 3, 5, 7, 8, 9, 11, 12, 14, 17, 18, 20)
